KH2012:KH.L107.7	KH2012:KH.C2.140	22.08975283526665
KH2012:KH.C1.1212	KH2012:KH.L61.1	18.402381185107398
KH2012:KH.L171.16	KH2012:KH.C2.140	17.913348062042328
KH2012:KH.C1.198	KH2012:KH.L61.1	17.58172402375736
KH2012:KH.C2.349	KH2012:KH.L61.1	16.969918593275217
KH2012:KH.C14.178	KH2012:KH.C2.140	16.782183156880162
KH2012:KH.C12.343	KH2012:KH.C2.140	14.548255744342965
KH2012:KH.C2.42	KH2012:KH.L61.1	14.26770920775632
KH2012:KH.C7.269	KH2012:KH.C2.140	13.63315866648294
KH2012:KH.S1363.2	KH2012:KH.L61.1	13.12826418974057
KH2012:KH.C4.341	KH2012:KH.C9.51	12.281779996037942
KH2012:KH.C4.341	KH2012:KH.C7.61	11.949008173001177
KH2012:KH.L107.7	KH2012:KH.L61.1	11.937656229609104
KH2012:KH.C1.198	KH2012:KH.C2.140	11.86693167517654
KH2012:KH.C7.269	KH2012:KH.C7.61	11.766358887953864
KH2012:KH.C14.178	KH2012:KH.L116.85	11.68049347658902
KH2012:KH.C2.349	KH2012:KH.C7.61	11.496319363512633
KH2012:KH.C1.513	KH2012:KH.L95.10	11.185563220707028
KH2012:KH.C14.178	KH2012:KH.L61.1	10.766105741281672
KH2012:KH.L153.79	KH2012:KH.C7.61	10.571596139706736
KH2012:KH.C12.343	KH2012:KH.C7.61	10.473560768264965
KH2012:KH.L107.7	KH2012:KH.L116.85	10.401150505149896
KH2012:KH.C1.1212	KH2012:KH.C7.61	10.199780612454068
KH2012:KH.S1363.2	KH2012:KH.C4.175	10.191756561100107
KH2012:KH.C7.269	KH2012:KH.C1.1265	10.047141168680145
KH2012:KH.C2.42	KH2012:KH.C2.140	9.890567724401178
KH2012:KH.C14.178	KH2012:KH.C7.61	9.813673450096417
KH2012:KH.C2.42	KH2012:KH.C7.61	9.53926480162233
KH2012:KH.C1.1212	KH2012:KH.C2.140	9.498607955343145
KH2012:KH.C1.1212	KH2012:KH.C5.41	9.260148264923288
KH2012:KH.C14.178	KH2012:KH.C9.717	9.156981719722845
KH2012:KH.S1363.2	KH2012:KH.C2.140	9.107262831023718
KH2012:KH.C14.178	KH2012:KH.L95.10	8.780382603005217
KH2012:KH.C13.110	KH2012:KH.C2.140	8.59094393143189
KH2012:KH.C13.110	KH2012:KH.L61.1	8.300465465022949
KH2012:KH.L153.79	KH2012:KH.S643.6	8.290217103530491
KH2012:KH.S1363.2	KH2012:KH.L116.85	8.198109055963481
KH2012:KH.C2.349	KH2012:KH.C9.51	8.086489686217195
KH2012:KH.C2.349	KH2012:KH.C2.140	7.899932736799248
KH2012:KH.S1363.2	KH2012:KH.C7.61	7.787605010512931
KH2012:KH.C1.198	KH2012:KH.C11.378	7.587170666468352
KH2012:KH.C2.42	KH2012:KH.L119.32	7.424403046378792
KH2012:KH.S1363.2	KH2012:KH.S643.6	7.299688718028998
KH2012:KH.C4.341	KH2012:KH.S514.6	7.280007656822337
KH2012:KH.S215.9	KH2012:KH.C2.140	7.233790214091709
KH2012:KH.C13.110	KH2012:KH.L95.10	7.182240804805382
KH2012:KH.C4.341	KH2012:KH.C2.140	7.087383897764323
KH2012:KH.C12.343	KH2012:KH.L61.1	6.9762924110141515
KH2012:KH.C9.872	KH2012:KH.L61.1	6.82771431398612
KH2012:KH.C1.198	KH2012:KH.C9.421	6.4934154415023375
KH2012:KH.C1.198	KH2012:KH.C3.55	6.457332097868012
KH2012:KH.L107.7	KH2012:KH.L95.10	6.4140605637784915
KH2012:KH.L107.7	KH2012:KH.C1.33	6.39116485643951
KH2012:KH.S115.14	KH2012:KH.C11.467	6.344028761359281
KH2012:KH.C12.343	KH2012:KH.C12.51	6.322933222749426
KH2012:KH.L107.7	KH2012:KH.C11.378	6.293640705430132
KH2012:KH.S215.9	KH2012:KH.C1.33	6.280734402987221
KH2012:KH.S1363.2	KH2012:KH.C13.97	6.247036437165937
KH2012:KH.L4.17	KH2012:KH.C12.587	6.211042225487392
KH2012:KH.C1.198	KH2012:KH.L95.10	6.087741714540207
KH2012:KH.C7.269	KH2012:KH.L61.1	6.082266415789975
KH2012:KH.C7.269	KH2012:KH.C1.145	6.062005331758302
KH2012:KH.C1.27	KH2012:KH.C7.61	6.057233407992984
KH2012:KH.C12.343	KH2012:KH.L95.10	6.050497836142077
KH2012:KH.C7.269	KH2012:KH.C9.51	6.039991446975211
KH2012:KH.S115.14	KH2012:KH.C7.61	6.022095711911692
KH2012:KH.C9.717	KH2012:KH.L134.30	5.996305790871343
KH2012:KH.C13.110	KH2012:KH.C9.771	5.980586416637166
KH2012:KH.C2.42	KH2012:KH.C2.69	5.975726803348694
KH2012:KH.S215.9	KH2012:KH.L61.1	5.973988701126677
KH2012:KH.C12.343	KH2012:KH.C3.54	5.941196611518246
KH2012:KH.C1.1212	KH2012:KH.L95.10	5.87486973634948
KH2012:KH.C1.198	KH2012:KH.L106.3	5.863707534248179
KH2012:KH.C12.343	KH2012:KH.L4.22	5.857304103322986
KH2012:KH.S1363.2	KH2012:KH.C1.513	5.850223412985245
KH2012:KH.L171.16	KH2012:KH.L61.1	5.847247671496638
KH2012:KH.L153.79	KH2012:KH.C2.140	5.8354241619520275
KH2012:KH.C9.872	KH2012:KH.C12.182	5.81556628588585
KH2012:KH.C13.110	KH2012:KH.C1.27	5.761298415045328
KH2012:KH.C14.586	KH2012:KH.C1.507	5.757003508550414
KH2012:KH.S1363.2	KH2012:KH.C11.378	5.750371416415379
KH2012:KH.L153.79	KH2012:KH.L61.1	5.740679737651779
KH2012:KH.C9.872	KH2012:KH.C3.915	5.735728209941224
KH2012:KH.C14.178	KH2012:KH.L95.18	5.713965819675577
KH2012:KH.L107.7	KH2012:KH.C9.232	5.669428207662311
KH2012:KH.C4.341	KH2012:KH.L61.1	5.663724090511797
KH2012:KH.L107.7	KH2012:KH.C11.251	5.629128648415025
KH2012:KH.S215.9	KH2012:KH.C7.61	5.624149824026207
KH2012:KH.C1.198	KH2012:KH.C5.41	5.620663127891203
KH2012:KH.L107.7	KH2012:KH.C2.577	5.5700237057318684
KH2012:KH.S215.9	KH2012:KH.S643.6	5.55002745186378
KH2012:KH.S115.14	KH2012:KH.C1.1218	5.524152402038035
KH2012:KH.C7.269	KH2012:KH.S215.9	5.462552171021604
KH2012:KH.C1.513	KH2012:KH.S1363.2	5.45123156161261
