"lambda_30","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_31","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_32","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_33","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_34","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_35","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_36","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_37","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_38","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_39","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
